"model","latent_dim","use_landmark_genes","batch_size","dense","residual","activation","optimizer","learning_rate","reduce_lr","warmup_lr","drop","epochs","clipnorm","clipvalue","decay","epsilon","rho","momentum","nesterov","beta_1","beta_2"
"ae","128","1","256","978 978 978 978",FALSE,"sigmoid","sgd",0.0246331354986014,FALSE,FALSE,0.508010496308177,145,4.25149635243012,4.9446905157646,9.58302029777085,"1e-08",5.97188783378463,3.873346117693,TRUE,1.68680376984525,6.6947643582056
"ae","32","1","256","978 978 978 978 978",TRUE,"sigmoid","adam",0.0183872917316586,TRUE,TRUE,0.0573606490755687,367,8.50988332829059,7.0132218851105,1.46886714430293,"1e-12",0.397445636527566,9.79564604183543,FALSE,5.9567710488261,1.42792167425444
"ae","32","1","256","978 978 978",TRUE,"relu","sgd",0.0927246077059544,TRUE,TRUE,0.234093578608381,358,4.93261798426201,1.35590499505777,7.93443349110545,"1e-06",2.0803750851591,3.77927750042756,FALSE,3.39321515276822,4.58439909349517
"ae","8","1","256","978 978 978 978",FALSE,"tanh","rmsprop",0.0994462861735867,TRUE,FALSE,0.155216432097601,172,3.02200099179577,9.65312777010091,4.23928823753959,"1e-14",4.57471070833992,9.27847681014449,FALSE,0.886723654010057,8.74713489101846
"ae","8","1","64","1500 500",FALSE,"sigmoid","rmsprop",0.0893221775371772,FALSE,FALSE,0.847341308826709,300,0.474426652979165,3.8712351989353,6.02599425360677,"1e-08",9.61209832013978,0.305530820888234,FALSE,1.67032004371229,7.2319727962038
"ae","32","1","16","978 978 978 978",FALSE,"tanh","adam",0.0437007215260437,FALSE,FALSE,0.757680049066327,352,9.19466811620675,7.5759431646763,1.2599532386777,"1e-06",7.53974077704379,1.80563604662893,FALSE,7.1761107003048,6.74738214145421
"ae","512","1","128","978 978 978 978",FALSE,"relu","sgd",0.0278305344293137,TRUE,FALSE,0.47230684362757,465,0.451205188396978,5.99519420052632,4.87800786250038,"1e-06",0.662118103809005,1.97684820549795,TRUE,9.18456844404197,6.05792171793783
"ae","32","1","256","978 978 978 978 978",FALSE,"relu","adam",0.0243972222321176,TRUE,FALSE,0.481589106516133,277,1.250462198701,6.91042590549191,8.46933117514592,"1e-14",2.58553950326006,9.53632521836786,FALSE,5.96811311473251,1.84109696839381
"ae","2","1","16","978 978 978 978",TRUE,"sigmoid","sgd",0.0962353487408977,TRUE,FALSE,0.600931279643218,178,1.62389633613885,9.55784271486818,9.44644322818378,"1e-10",7.20987933455698,7.890148625765,TRUE,5.04171977385733,3.54511185459146
"ae","32","1","512","978 978 978",FALSE,"relu","rmsprop",0.0965688930559068,TRUE,TRUE,0.145145738185791,206,1.36413303796804,8.82022751054012,3.89306981407455,"1e-06",6.42643232605251,1.6560667433287,TRUE,1.39153674595612,6.16143582879204
"ae","512","1","256","978 978",TRUE,"tanh","adam",0.0661197821428551,TRUE,FALSE,0.149793522312096,295,1.47453284336438,3.35555900501356,6.4886283803382,"1e-12",5.13891562807999,9.11532400157419,FALSE,4.38094352810555,7.57908516865109
"ae","2","1","128","978 978",TRUE,"relu","rmsprop",0.00496249391804206,FALSE,TRUE,0.645819205559045,108,3.90435631636432,2.3805066146682,0.856501010045176,"1e-10",5.01440346339533,1.86059144424158,TRUE,6.04506309945022,6.73171585507549
"ae","512","1","512","1500 500",FALSE,"tanh","adam",0.0812753175683125,FALSE,TRUE,0.884102169093664,169,2.32056151703226,4.85538744876305,2.12961776705459,"1e-10",1.77678882392532,0.00997997022466734,FALSE,9.48588634665103,1.55856770347037
"ae","128","1","256","978 978 978 978 978 978",TRUE,"tanh","adam",0.0668161349679659,TRUE,FALSE,0.759973379078507,187,0.158194497858574,3.99666938984995,0.387912058726652,"1e-14",1.5443179187206,9.73480203536805,FALSE,6.34779559087208,0.495417702122019
"ae","32","1","256","1500 500",FALSE,"sigmoid","adam",0.0458640257239249,FALSE,TRUE,0.116819706209621,192,5.29640480510089,2.1629926595146,8.516585032742,"1e-12",5.67906584444449,1.19148418176337,FALSE,2.02501595010796,8.43707946625703
"ae","8","1","32","978 978 978",TRUE,"relu","sgd",0.00722718967835868,TRUE,FALSE,0.512720639610174,198,3.97051213479522,9.10415433553119,3.64344435945619,"1e-10",7.08581385262628,2.22837763956748,FALSE,0.983346248103189,7.83126687050218
"ae","512","1","128","978 978 978 978",FALSE,"sigmoid","rmsprop",0.0909594428797822,TRUE,TRUE,0.309260724156874,116,0.602049731092288,6.81679501864712,1.45850591063732,"1e-10",9.80928346935882,7.92199644911569,FALSE,8.16221607656749,0.493797928109533
"ae","128","1","128","978 978 978",TRUE,"relu","adam",0.00732951053393105,FALSE,TRUE,0.855926158020983,273,5.34886350630293,0.904508987545482,6.15595208691782,"1e-06",1.19548598806815,4.48210009861039,FALSE,8.59482319882083,2.84704485676398
"ae","512","1","32","978 978 978",TRUE,"relu","adam",0.00862582383772011,TRUE,TRUE,0.147970712954679,120,2.55235245814198,1.30824160502377,1.12933508964023,"1e-10",7.98150319452738,6.38422176456777,TRUE,6.63967558118936,9.65340399458165
"ae","128","1","16","1500 500",FALSE,"relu","sgd",0.050160658413245,TRUE,TRUE,0.0286945631583338,125,3.93900738857889,9.07510177729848,1.92960140725132,"1e-06",0.203781690317004,6.49587059026235,FALSE,2.59829879535132,0.741861977728935
"ae","512","1","64","978 978 978",FALSE,"relu","rmsprop",0.0791073896425408,TRUE,FALSE,0.39854460836387,393,1.89761743358718,1.25580457127178,7.82695114481612,"1e-12",2.12053270016282,8.4471316555934,TRUE,1.38693114993619,2.15702228221846
"ae","8","1","16","1500 500",FALSE,"sigmoid","rmsprop",0.0522476042351957,FALSE,FALSE,0.752813942526723,352,1.6650355036415,7.26264778087225,2.40770956330816,"1e-14",2.91976192559482,4.9671147157927,FALSE,1.91611294759023,6.83837785803595
"ae","128","1","128","1500 500",FALSE,"relu","rmsprop",0.0416867984341338,FALSE,FALSE,0.14934789706876,269,4.23745809482882,7.95928964594118,2.20810495236539,"1e-14",5.53930984573187,4.24667626210139,FALSE,4.23322089554239,9.11441462166555
"ae","8","1","128","978 978 978 978",FALSE,"relu","rmsprop",0.0319166414111514,TRUE,FALSE,0.573156476371083,380,2.12276921963415,3.40588707269655,7.76331016343553,"1e-06",9.77180203436199,2.33558727248455,TRUE,5.4294467229132,3.20974557373169
"ae","8","1","64","978 978 978 978 978 978",TRUE,"sigmoid","rmsprop",0.0903829280929928,FALSE,FALSE,0.70124783384566,427,4.0109823318274,3.29012780398091,6.84890529607888,"1e-12",1.97537545220031,9.65327111758525,FALSE,5.51584838321465,9.99078630250861
"ae","32","1","128","1500 500",FALSE,"tanh","sgd",0.0665918619127857,TRUE,FALSE,0.227548790496856,309,5.46983340135766,6.86847457902219,6.07749046350713,"1e-08",6.98107021128497,2.59381627778057,FALSE,0.0392564070871807,3.25132283852216
"ae","128","1","16","1500 500",FALSE,"relu","sgd",0.084621953474518,TRUE,FALSE,0.483381293345627,408,8.31412444628956,2.47794156037404,9.73614805781865,"1e-14",9.02808290496557,1.58135556094931,FALSE,6.54265049423219,9.58305030644337
"ae","2","1","256","978 978 978 978 978 978",FALSE,"relu","adam",0.0176714307826991,TRUE,TRUE,0.47950794376703,395,9.37773111533778,3.51398240965327,5.05758315696265,"1e-08",4.22143534239827,6.27829800908221,FALSE,9.12790925690713,1.6642144744034
"ae","2","1","512","1500 500",FALSE,"relu","adam",0.0316044548505268,TRUE,TRUE,0.727893925878243,137,9.53413679398536,1.84419364402505,5.13944592594751,"1e-08",1.04902719077405,9.46316261031199,TRUE,7.55241985058486,1.98868506127909
"ae","128","1","512","978 978 978",TRUE,"sigmoid","adam",0.0838724789955232,TRUE,FALSE,0.726614179752383,412,2.41116177624191,0.859827951799608,6.73574930264964,"1e-14",6.96315460943516,4.40924641947611,FALSE,4.98211810170595,2.82677642251659
"ae","2","1","16","978 978 978 978 978",FALSE,"sigmoid","sgd",0.0863703392026681,FALSE,FALSE,0.0689552643015515,202,7.82521638208051,7.50098759271063,9.56607446688111,"1e-08",1.65432291609721,5.63779971684329,TRUE,0.549983997942309,9.42208917340478
"ae","8","1","32","978 978",FALSE,"sigmoid","rmsprop",0.0142568944789385,FALSE,FALSE,0.815962411255238,365,9.98396837394102,6.14846580616158,6.0841355250706,"1e-06",5.52120701498413,3.37225416707224,FALSE,4.58620784015697,2.70017317364345
"ae","32","1","32","978 978 978 978",TRUE,"sigmoid","rmsprop",0.0207258187839563,TRUE,FALSE,0.463124761812226,477,5.21857096751496,1.36017592978176,7.0438417659956,"1e-06",6.84932216495179,7.73180879365071,FALSE,7.59660115511544,4.69739880954252
"ae","2","1","512","978 978",FALSE,"sigmoid","adam",0.091133446721346,TRUE,FALSE,0.784400196326338,430,9.85437018733248,0.398069496169678,6.35560369628947,"1e-08",1.93029469005645,4.52775272323634,TRUE,8.49133059282918,9.77030985594965
"ae","128","1","16","978 978 978 978 978",FALSE,"tanh","adam",0.0624636653956581,FALSE,TRUE,0.892143197584944,273,2.03973574621261,2.38574684247684,2.43468878918677,"1e-10",4.23872686691963,1.74493054264341,TRUE,7.50427420103894,1.22605932490807
"ae","128","1","512","978 978",FALSE,"tanh","sgd",0.0835429361405439,TRUE,FALSE,0.123814388663275,154,5.13500241519528,3.69833101681981,5.40172296601348,"1e-12",6.47641845656985,3.34051369737368,FALSE,4.4173721491192,1.49358236231471
"ae","128","1","256","978 978 978 978 978 978",FALSE,"relu","sgd",0.0304372752971614,TRUE,FALSE,0.265119394549693,299,0.0439950617477764,4.72534731160347,2.86612801649491,"1e-06",4.97441554291345,1.43309059879393,TRUE,2.12148245256648,0.810935602107181
"ae","512","1","16","1500 500",FALSE,"tanh","adam",0.0676131556923049,TRUE,TRUE,0.0808388896152377,303,8.10916428216217,5.18114721726993,6.47820212172344,"1e-12",2.63573688242828,2.09269740310498,TRUE,2.10741297877772,7.33551351025182
"ae","128","1","256","978 978 978 978",TRUE,"sigmoid","sgd",0.0807391530954825,FALSE,FALSE,0.212490390463499,462,1.97657271454786,1.62920821857049,6.11902021424379,"1e-14",4.85009688181025,1.93917098266538,FALSE,7.20269931646785,5.65887153786776
"ae","128","1","512","978 978",FALSE,"tanh","rmsprop",0.0960037190382974,FALSE,TRUE,0.370045794878143,226,3.59944316181285,2.55775442842274,5.43627705928287,"1e-06",1.49121776994518,5.90769765247242,FALSE,7.8951419124672,5.68908973539191
"ae","8","1","32","978 978 978 978 978",TRUE,"sigmoid","rmsprop",0.0681119761300233,TRUE,FALSE,0.674323853580491,472,1.12189769164398,3.05834880566691,6.45939546203706,"1e-14",1.3514704230955,4.81872844549478,FALSE,4.83319543915458,6.13833744548084
"ae","8","1","512","978 978 978",FALSE,"relu","adam",0.0411634550149239,FALSE,FALSE,0.483980856612395,217,8.72525596492386,2.28272013116886,7.35589590440155,"1e-14",1.55945097177536,3.00947230683756,TRUE,6.94855364968614,6.91029612538707
"ae","512","1","32","978 978",TRUE,"tanh","sgd",0.0595969455315572,TRUE,TRUE,0.0945352834960911,224,9.0052663437667,7.63799474258041,5.38540206966805,"1e-06",0.835566041265271,7.89649170096731,FALSE,6.60740814316153,0.208154315892704
"ae","32","1","128","1500 500",TRUE,"sigmoid","sgd",0.0796247012464631,FALSE,FALSE,0.836744598858885,437,6.51266142178193,9.34871921982529,4.68937141726608,"1e-12",3.51004551960269,6.19571442232584,FALSE,8.88526091461953,2.13979888105146
"ae","2","1","32","978 978 978 978 978 978",TRUE,"sigmoid","rmsprop",0.0135454202063958,FALSE,TRUE,0.27339287551922,184,8.62704279065081,8.19593469341862,7.01692956891609,"1e-08",7.19699358015622,6.45182131611626,FALSE,5.02632558743833,8.7334819541196
"ae","8","1","256","978 978 978 978 978 978",TRUE,"relu","rmsprop",0.0179395839598238,FALSE,TRUE,0.627254484412121,467,0.569576708013574,9.67261017537944,6.73286284615635,"1e-08",6.31058744133623,6.96329201248824,FALSE,4.97144940328164,1.46825050345041
"ae","8","1","64","978 978 978 978",FALSE,"tanh","adam",0.048229250020444,TRUE,FALSE,0.550976965938869,182,6.48437063953053,1.82934016116714,6.18378012092435,"1e-14",9.44979777861195,5.86470780226868,TRUE,9.28605129561504,2.91178331370301
"ae","32","1","256","978 978 978 978 978",TRUE,"sigmoid","rmsprop",0.00701754183224607,FALSE,TRUE,0.682897840267466,119,3.78435296246948,6.08002009900249,3.61363066275255,"1e-10",5.61629070137477,5.8284489707055,TRUE,9.84956522264497,3.91358721146544
"ae","8","1","32","978 978 978 978 978",TRUE,"sigmoid","adam",0.0899306210049468,FALSE,FALSE,0.625246982944035,495,4.62329618898094,7.94132262502312,1.16055819445988,"1e-06",0.828558981737925,9.29570527940406,TRUE,3.36254930129917,5.90035201101359
"ae","8","1","32","1500 500",TRUE,"relu","adam",0.0370015940286723,FALSE,FALSE,0.217695817213843,117,1.19649822557769,9.03050408564831,0.745142556495266,"1e-08",6.18966784044208,3.02265690733795,FALSE,2.39566562686941,1.13630119003869
"ae","512","1","256","978 978 978 978",TRUE,"tanh","rmsprop",0.0770907230650344,TRUE,TRUE,0.482180218695395,456,0.583562716780261,0.958383547792452,8.12230172115727,"1e-10",0.376550266208848,0.72017011842574,FALSE,9.6794984013486,5.15107716048667
"ae","512","1","64","978 978 978 978 978",FALSE,"sigmoid","rmsprop",0.0192700544665472,TRUE,TRUE,0.363269471324945,307,0.327460035409903,7.66935955016434,7.13698895515176,"1e-12",1.61700890880574,1.23837567552458,TRUE,6.7505810193038,2.25126950330538
"ae","128","1","64","978 978",TRUE,"sigmoid","rmsprop",0.051187265608817,FALSE,FALSE,0.714054070887517,418,6.54108890808206,4.72341962953856,9.6827415271441,"1e-14",5.13194234317638,8.94426704450045,TRUE,6.21239458007409,2.16316007933173
"ae","32","1","256","978 978 978",FALSE,"relu","adam",0.00912771475462928,FALSE,TRUE,0.278630341648625,415,6.14875268796497,1.87564482429582,5.90045954555506,"1e-12",2.10911157832626,0.36454182373709,FALSE,1.05898901935381,5.19390264530872
"ae","128","1","512","978 978 978 978 978",TRUE,"relu","sgd",0.0129895135208334,TRUE,TRUE,0.174057261994877,392,4.25884848870003,0.0793145599137375,7.48884274670854,"1e-10",0.796109121881019,7.82718107988359,FALSE,2.74252985118108,9.92419154844381
"ae","2","1","32","978 978 978 978 978 978",TRUE,"relu","adam",0.0612346697835775,TRUE,FALSE,0.773431347497622,300,9.60312278708838,7.9287860707055,9.14501233126502,"1e-08",0.802585435596508,5.72286999872536,FALSE,8.32421042875591,6.88557692494597
"ae","32","1","512","1500 500",FALSE,"tanh","sgd",0.038157876272152,TRUE,FALSE,0.813203843143419,133,1.35884845014416,3.98717249519248,9.62046924615977,"1e-10",8.04030388814253,5.05329684792087,TRUE,4.81442959039132,8.39486789605308
"ae","128","1","64","1500 500",FALSE,"relu","adam",0.0867796144609272,FALSE,TRUE,0.247472715432581,445,6.56203798769291,6.63677815405021,5.79643597527989,"1e-12",9.96500621024679,0.966514228499727,FALSE,8.80201760528646,4.01522259546507
"ae","512","1","128","978 978 978 978 978 978",TRUE,"tanh","rmsprop",0.0297451612771708,FALSE,FALSE,0.177764733325923,223,7.03692648922114,8.31944421188284,4.37539124478353,"1e-12",0.0883469794440994,0.358087856570492,TRUE,8.11305623269597,0.753967230146477
"ae","32","1","32","978 978 978 978 978",FALSE,"tanh","adam",0.0289785901170056,FALSE,TRUE,0.819995806370094,340,7.80130956508789,5.8540274486914,0.445392450334039,"1e-14",8.99475891034882,7.5653011536866,FALSE,4.54252267692941,0.00300598809079122
"ae","2","1","256","978 978 978 978",TRUE,"sigmoid","sgd",0.0759138866454849,TRUE,FALSE,0.538720629660529,157,6.3224526590924,5.00259547506491,3.46696598760085,"1e-06",1.93814716953903,4.30344231266994,FALSE,4.46491247510918,8.40079223642994
"ae","512","1","512","978 978",TRUE,"relu","adam",0.00901322367545482,FALSE,FALSE,0.213295117616525,234,0.815458639491697,6.65179023291742,4.20804586161277,"1e-06",7.66276373788992,3.07154431281262,TRUE,4.50627085676174,9.30655127852774
"ae","512","1","128","1500 500",TRUE,"sigmoid","adam",0.0644198744247623,TRUE,TRUE,0.646622546607221,309,1.77535936978477,1.79487339349311,5.22935417396715,"1e-12",6.59157879091919,9.33576239140006,FALSE,1.93453527170151,7.82544162963513
"ae","32","1","128","978 978",TRUE,"tanh","adam",0.01965783963159,TRUE,FALSE,0.602521580916212,410,1.90781668738751,3.8446929885591,7.71698650093051,"1e-06",1.68800633707537,5.22765718111535,FALSE,2.29077623527511,2.89086448442279
"ae","128","1","128","978 978 978 978 978",FALSE,"relu","adam",0.0234049300609633,TRUE,TRUE,0.0360048104698886,471,0.972901077401743,1.47594006844038,2.90098008730216,"1e-08",8.12535627658013,8.02237709754845,FALSE,7.6925803410415,9.03663462906875
"ae","128","1","256","978 978 978 978 978",FALSE,"sigmoid","adam",0.0591686002310683,TRUE,TRUE,0.00511869639720535,462,8.63888126191666,9.18435839651279,9.47544184745755,"1e-08",9.54328485691622,1.99636258284329,TRUE,8.82817435449724,3.44248152796069
"ae","32","1","32","978 978",TRUE,"sigmoid","adam",0.0826615393081375,FALSE,TRUE,0.0267416794726043,261,0.486642079356229,9.30363524439223,2.10442398252082,"1e-06",3.29746101884078,4.86838809501496,FALSE,3.85187341423282,0.300732425115103
"ae","512","1","16","978 978 978 978 978",FALSE,"tanh","sgd",0.0922513813108718,FALSE,FALSE,0.0546021289063501,117,6.43173886352485,5.80406454423157,6.05079885378364,"1e-12",3.19307853648772,0.790099946036935,TRUE,6.93486832269342,2.92818784362793
"ae","2","1","128","978 978 978 978 978 978",TRUE,"tanh","rmsprop",0.0435247307865572,TRUE,FALSE,0.815590950305597,281,5.08042208240382,4.01362176702672,1.20179286299739,"1e-08",7.11194177638078,4.9780012052774,FALSE,3.08643568279822,4.82323716573979
"ae","2","1","64","978 978 978 978 978 978",FALSE,"relu","sgd",0.0201189597157684,FALSE,FALSE,0.830808743500791,321,5.72633357530712,3.12477862620783,2.71498787961202,"1e-12",9.89840945082705,3.52457831124659,FALSE,7.4679010394867,9.25588960246132
"ae","128","1","256","978 978",FALSE,"relu","adam",0.0738008208783017,FALSE,FALSE,0.445003117236227,215,3.12345712130685,2.05250874555174,7.11181597578339,"1e-06",3.25129449000888,6.39220737469848,TRUE,0.666401825968154,7.42322033641524
"ae","32","1","32","978 978 978 978",FALSE,"tanh","rmsprop",0.0481493855048188,TRUE,TRUE,0.00973770798880141,484,1.36669723294057,2.68384791033037,2.82016639636946,"1e-12",6.147774562629,9.68928815873107,TRUE,3.36665864229691,7.88233245610329
"ae","8","1","32","978 978 978 978 978",TRUE,"relu","rmsprop",0.0241942406329888,TRUE,TRUE,0.264084624267567,215,1.6254889924279,2.49781064647865,6.19760449503199,"1e-08",3.7606370509318,8.01342164160684,FALSE,0.0117588747152445,3.71589332486516
"ae","128","1","256","978 978",FALSE,"sigmoid","sgd",0.0668963237644791,FALSE,TRUE,0.313311031073041,487,9.44823693165796,5.86701394224764,6.8226783836761,"1e-14",1.46460486497278,5.95331085130689,FALSE,3.69212847040349,2.35759459554804
"ae","128","1","32","978 978 978",TRUE,"sigmoid","rmsprop",0.00940187692821867,FALSE,FALSE,0.857763918026327,454,3.46348153615668,0.610366369261525,6.3331641962321,"1e-08",6.77052865760984,7.44329290035181,FALSE,4.74979924890567,6.00387525276103
"ae","8","1","512","978 978 978 978 978 978",TRUE,"relu","adam",0.0336693745208274,FALSE,FALSE,0.819295116940874,271,7.24133681987325,6.90745235064495,0.715668178538326,"1e-06",4.9469439952432,8.0749865067366,FALSE,6.09307782644119,6.56856352861343
"ae","32","1","64","978 978 978",FALSE,"tanh","sgd",0.0967331216918129,FALSE,FALSE,0.580466721599421,397,7.01002854207775,0.408809701655069,8.19007120954804,"1e-08",2.59491620499122,9.47655687385821,TRUE,6.08393876844578,4.14333384242061
"ae","8","1","16","978 978",FALSE,"relu","adam",0.00180309210695414,TRUE,TRUE,0.777658405520604,362,0.251160867474884,9.00370116589754,5.71448420486879,"1e-08",2.76002235987025,6.76902694553253,TRUE,0.0776181216394373,1.07407355986539
"ae","32","1","16","1500 500",TRUE,"sigmoid","adam",0.0406512368374386,TRUE,FALSE,0.143116138709988,482,0.796129285263651,6.17401405413015,4.32477337647113,"1e-12",7.09045702850417,7.15292361940374,TRUE,9.86229043538331,5.49506059078598
"ae","8","1","16","1500 500",FALSE,"tanh","sgd",0.0361932472145653,FALSE,TRUE,0.725221958625026,390,5.53759684213387,4.38828380444799,3.76621096509276,"1e-06",3.32871646448304,0.80222222767421,TRUE,2.04789655367676,7.7207259650152
"ae","128","1","512","978 978 978 978 978",TRUE,"sigmoid","adam",0.0885210605498564,FALSE,TRUE,0.454699541562411,420,2.51013165370163,3.57390198157013,9.6940038739692,"1e-14",1.32358386182276,8.95138440467534,TRUE,3.90777756215956,4.86660746259625
"ae","128","1","256","978 978 978 978 978 978",TRUE,"relu","sgd",0.0921634757526092,FALSE,TRUE,0.813669002948748,474,7.72325990270601,9.90734784846413,4.20497219091398,"1e-08",5.53411743497563,6.59042095596553,TRUE,2.22981498837527,2.61758161635394
"ae","128","1","512","978 978",TRUE,"tanh","adam",0.0828138668616279,TRUE,FALSE,0.462297966459102,402,6.16026970150875,6.49246906246947,3.31988386210171,"1e-14",0.631364721903837,4.75664720624802,FALSE,6.91190645217763,8.48776519778061
"ae","2","1","64","978 978 978 978 978",FALSE,"relu","sgd",0.0505291500780548,TRUE,TRUE,0.0509488505735993,133,1.08688162505335,2.8987631771921,8.9920519585826,"1e-12",5.05702663781758,8.79088811463211,TRUE,4.84587593987502,3.78877051535127
"ae","2","1","32","978 978",FALSE,"tanh","adam",0.0825650424536661,FALSE,TRUE,0.822571850522642,397,7.24526538624287,9.02562343126476,3.02506496318849,"1e-14",2.70525754580759,6.10515442729928,TRUE,1.71798458470629,6.55139053426331
"ae","32","1","256","978 978 978 978 978 978",TRUE,"tanh","adam",0.0800856445815123,FALSE,TRUE,0.767506688404887,123,1.89251015515754,4.62943129930086,2.34999544974416,"1e-10",6.85141746179844,3.41264424723573,FALSE,9.6945119530435,3.28641815994934
"ae","128","1","128","978 978",FALSE,"sigmoid","sgd",0.0518316814201932,TRUE,FALSE,0.383105623152573,404,9.70797964962292,9.92870607479741,4.13146575053339,"1e-06",7.58985348523705,3.73939086818486,TRUE,3.80669604196669,3.86999822732742
"ae","128","1","64","978 978 978 978",FALSE,"tanh","rmsprop",0.081026235435467,FALSE,FALSE,0.327519308689388,457,3.64377358276185,8.07546011078997,3.97680489972117,"1e-08",1.92373928782881,4.05001238956,TRUE,2.89944842800208,7.11084021842541
"ae","128","1","16","978 978 978",FALSE,"tanh","sgd",0.0272571247146772,TRUE,FALSE,0.745796579714294,134,7.27763523513698,9.50286631082252,0.634700305230217,"1e-12",8.97099409821884,4.63996877947589,TRUE,9.82574317005433,5.91549341372479
"ae","128","1","64","978 978",TRUE,"sigmoid","adam",0.0275202768388208,TRUE,TRUE,0.836244144541968,399,9.91237356979962,6.42735825604269,3.73832076030434,"1e-10",6.54367301175797,1.69453331552912,TRUE,9.15602115522089,6.82236841206259
"ae","8","1","128","978 978 978 978",FALSE,"relu","sgd",0.0373571289995423,TRUE,FALSE,0.823513235861517,149,5.80213534899682,4.411510750371,9.29029110524221,"1e-14",9.70593503526537,5.48786896423553,FALSE,0.194848018101712,3.50855085757696
"ae","2","1","64","978 978",TRUE,"relu","rmsprop",0.0191446505900706,FALSE,TRUE,0.741471418021561,246,3.0343646784827,7.78806031440295,9.38267643839237,"1e-10",9.30375902184317,7.06942869577557,TRUE,7.30180962467987,7.13191718820846
"ae","512","1","64","978 978 978 978 978 978",FALSE,"relu","sgd",0.0239248953180021,FALSE,TRUE,0.78086333199169,386,6.94816157664242,6.61383048113384,2.89845578180393,"1e-12",9.24581944334022,9.47118197956588,TRUE,7.75726316228089,5.90883104373837
"ae","512","1","128","978 978 978",FALSE,"relu","adam",0.0429715335948775,TRUE,TRUE,0.0125447591778939,336,4.95414857865906,1.78831627378064,1.90999642175622,"1e-10",5.11883797276164,9.00258076109924,FALSE,8.50101705093199,3.29876593884303
"ae","8","1","256","978 978",FALSE,"relu","adam",0.0938292365339786,TRUE,FALSE,0.160597008544486,401,4.61476145900602,7.89090259212995,7.91741849221173,"1e-10",2.15095984809188,6.44105938000721,TRUE,1.59087407307354,1.48988893234458
"ae","128","1","32","1500 500",FALSE,"sigmoid","sgd",0.0459677713858037,TRUE,TRUE,0.765167783127248,474,5.78859353091902,8.17960042097802,5.50447117132484,"1e-12",5.57334002246838,0.692658755631419,TRUE,2.34807593569103,7.4562568387609
"ae","2","1","128","978 978 978 978 978",TRUE,"sigmoid","rmsprop",0.0978471424059755,TRUE,TRUE,0.720776374814019,208,1.32392981975181,8.59499298605956,0.959954348409083,"1e-10",7.16972785252233,3.30733452757355,FALSE,7.55606105939087,5.5759104331979
"ae","128","1","256","978 978 978 978 978 978",FALSE,"tanh","sgd",0.0377353492648863,TRUE,TRUE,0.319846668091323,245,3.2441637397347,2.91287653848734,6.94195895712939,"1e-10",2.97463629081173,0.0662507634586655,TRUE,3.18916486515358,8.28717200669758
"ae","32","1","16","978 978 978 978 978",FALSE,"tanh","sgd",0.0677804172033791,FALSE,FALSE,0.221953537705564,243,5.10206574833788,0.30970543624819,3.00530064468505,"1e-12",7.6242118200289,0.651959985033609,TRUE,9.17936361232119,5.11216221268726
"ae","128","1","128","978 978 978 978 978 978",TRUE,"relu","adam",0.0829709336360748,TRUE,FALSE,0.399190439186187,239,5.70304689912963,4.65211400468169,8.05599458747543,"1e-08",4.76125735618018,0.655635361904279,FALSE,0.50786644404959,7.94327130836738
"ae","2","1","128","978 978 978 978 978 978",FALSE,"relu","adam",0.0793388947834952,TRUE,FALSE,0.344160141930368,103,1.92828017326272,2.21612286070727,8.19801282106084,"1e-06",0.356706872140733,1.38711915024673,FALSE,2.09132951961073,2.67906838325971
"ae","128","1","64","978 978 978 978 978 978",FALSE,"sigmoid","rmsprop",0.0802398249999426,TRUE,FALSE,0.25531054467262,327,7.98095044782505,1.18055502494921,2.66137571685947,"1e-14",5.43171296201329,7.98911209609359,TRUE,3.97857543035462,7.99740049093475
"ae","8","1","256","978 978 978",TRUE,"tanh","adam",0.0965457160557696,FALSE,TRUE,0.0135818260143162,186,4.57371704443682,5.23124814852738,8.91405257292441,"1e-06",4.81587915008228,1.09610225426382,FALSE,4.09077299141686,9.84984494505217
"ae","8","1","256","978 978 978 978",FALSE,"sigmoid","rmsprop",0.0750955219885927,TRUE,FALSE,0.585617744743789,190,7.94545182220981,2.89109485990232,1.690287701661,"1e-10",8.33837428452557,5.44051496821106,TRUE,0.967369380421146,6.09977331410297
"ae","128","1","16","978 978 978 978 978 978",FALSE,"relu","sgd",0.0836058440822981,FALSE,TRUE,0.812829808139708,223,1.87742021427235,0.345526194454673,0.703592477958882,"1e-14",0.819444176771971,7.11926880717045,FALSE,6.65608530939524,9.43002481099166
"ae","32","1","64","978 978 978 978 978 978",TRUE,"relu","rmsprop",0.086300305384954,FALSE,FALSE,0.386009463074058,242,3.01113913380548,0.806600122403285,7.75146381845698,"1e-10",5.99715130666306,6.74617136293207,TRUE,7.65311710240224,6.07168707197131
"ae","32","1","16","978 978 978 978 978 978",TRUE,"relu","sgd",0.00501663285933106,FALSE,FALSE,0.410372994907864,438,6.71842778296977,8.66391753978644,9.85900480817189,"1e-08",0.178443009176776,3.5397718306398,TRUE,5.56582033201146,2.28029834980537
"ae","2","1","16","978 978",FALSE,"relu","rmsprop",0.0866642852086252,TRUE,TRUE,0.839864943219849,441,1.20266809180189,1.58858404677991,0.185430278128479,"1e-10",8.48991774462457,8.18356093805167,TRUE,9.27662545240157,8.91114988349007
